Time,c_LO_measured,c_RE_measured,f_PLSP_measured,f_PLSS_measured,f_LO_measured,f_LE_measured,c_PLS_measured,c_LE_measured,c_RaffP_measured,c_RaffS_measured,c_BO_measured
2550,14.88,54.96,277.5,278.55,278.61,195.61,7,35,0.01,0,0.88
2551,14.87,54.96,277.56,278.21,277.41,195.49,7,35,0,0.01,0.89
2552,14.87,54.96,278.76,278.07,277.63,194.64,7,35,0.01,0.01,0.89
2553,14.87,54.96,277.78,278.42,277.81,195.06,7,35,0.01,0.01,0.89
2554,14.87,54.96,277.59,277.91,278.15,195.06,7,35,0,0.01,0.88
2555,14.87,54.96,277.5,278.72,278.44,195.45,7,35,0.01,0.01,0.88
2556,14.87,54.97,277.61,277.96,277.9,195.11,7,35,0,0,0.89
2557,14.87,54.96,277.01,278.57,278.61,195.2,7,35,0.01,0.01,0.89
2558,14.87,54.96,278.54,278.58,278.75,194.88,7,35,0,0.01,0.89
2559,14.87,54.96,276.99,277.47,278.13,195.44,7,35,0.01,0.01,0.89
2560,14.87,54.96,277.52,279.07,277.93,195.07,7,35,0,0.01,0.88
2561,14.87,54.96,278.05,279.15,277.94,194.52,7.01,35,0.01,0.01,0.89
2562,14.87,54.96,277.79,277.56,278.14,194.66,7,35,0.01,0,0.88
2563,14.88,54.96,278.33,278.32,278.16,194.44,7,35,0.01,0.01,0.88
2564,14.87,54.96,277.46,277.87,277.21,195,7,35,0.01,0.01,0.89
2565,14.87,54.96,278.19,277.91,277.26,195.21,7,35,0,0.01,0.88
2566,14.87,54.96,278.25,278.17,277.95,194.5,7,35,0.01,0.01,0.89
2567,14.87,54.96,277.93,277.04,278.21,194.75,7,35,0.01,0.01,0.89
2568,14.88,54.96,277.91,277.91,278.2,196.21,7,35,0.01,0.01,0.88
2569,14.87,54.97,278.2,278.24,278.23,195.04,7,35,0.01,0.01,0.88
2570,14.87,54.96,278.36,278.29,278.53,194.88,7,35,0.01,0.01,0.89
2571,14.87,54.96,278,277.22,277.73,195.08,7,35,0.01,0,0.88
2572,14.87,54.96,277.5,278.84,278.11,194.6,7,35,0,0.01,0.88
2573,14.87,54.96,278.24,278.15,277.96,195.43,7,35,0.01,0,0.89
2574,14.87,54.96,277.95,278.07,277.7,195.42,7,35,0.01,0.01,0.88
2575,14.87,54.96,277.52,277.39,277.33,194.8,7,35,0.01,0,0.89
2576,14.87,54.96,277.9,278.14,278.97,195.23,7,35,0,0,0.89
2577,14.87,54.96,277.95,278.04,278.15,194.97,7,35,0.01,0,0.88
2578,14.87,54.96,277.52,278.09,277.82,194.89,7,35,0,0,0.88
2579,14.88,54.96,278.36,278.33,278.46,194.5,7,35,0,0.01,0.88
2580,14.87,54.97,278.68,277.69,277.65,195.1,7,35,0.01,0.01,0.89
2581,14.87,54.96,278.18,278.19,278.11,194.57,7,35,0.01,0,0.88
2582,14.87,54.96,277.18,278.39,278.81,194.81,7.01,35,0,0.01,0.89
2583,14.87,54.96,277.62,277.78,278.23,195.69,7,35,0,0.01,0.89
2584,14.87,54.96,278.57,278.03,278.09,194.66,7,35,0.01,0.01,0.89
2585,14.87,54.97,278.28,278.7,277.99,194.84,7,35,0.01,0.01,0.89
2586,14.87,54.96,277.64,278.01,277.94,194.85,7,35,0.01,0.01,0.89
2587,14.87,54.96,277.71,277.47,277.45,195.06,7,35,0,0.01,0.88
2588,14.87,54.96,278.94,277.8,278.54,194.72,7,35,0.01,0.01,0.89
2589,14.87,54.96,278.44,277.69,277.39,195.17,7,35,0.01,0.01,0.89
2590,14.86,54.96,277.98,277.86,277.87,195.03,7,35,0.01,0,0.88
2591,14.87,54.96,278.26,277.49,278,194.86,7,35,0.01,0.01,0.89
2592,14.87,54.96,277.64,278.3,277.84,194.9,7,35,0.01,0.01,0.88
2593,14.87,54.96,278.09,277.98,277.81,195.13,7,35,0,0.01,0.89
2594,14.87,54.96,277.45,277.79,278.2,194.98,7,35,0.01,0.01,0.88
2595,14.87,54.96,277.32,278.02,278.06,194.88,7,35,0.01,0,0.89
2596,14.87,54.96,277.78,277.81,277.53,195.39,6.99,35,0.01,0,0.89
2597,14.87,54.96,278.2,277.46,279.05,195.06,7,35,0,0.01,0.88
2598,14.87,54.96,278.05,278.08,277.97,194.8,7,35,0.01,0.01,0.89
2599,14.87,54.96,277.7,277.3,277.77,195.65,7,35,0,0,0.89
2600,14.87,54.95,277.27,278.34,277.62,194.25,7,35,0.01,0,0.88
2601,14.87,54.95,277.7,278.76,277.47,195.12,7,35,0.01,0.01,0.88
2602,14.87,54.97,277.46,277.15,278.45,194.85,7,35,0.01,0.01,0.88
2603,14.86,54.96,277.95,277.6,277.69,194.94,7,35.01,0.01,0,0.89
2604,14.87,54.96,277.53,278.32,277.11,195.4,7.01,35.01,0.01,0.01,0.89
2605,14.87,54.96,278.29,278.43,278.49,195.38,7,35,0,0.01,0.89
2606,14.87,54.96,277.63,278.06,277.94,195.44,6.99,35,0.01,0.01,0.88
2607,14.86,54.96,278.66,278.83,277.64,195.74,6.99,35,0.01,0.01,0.89
2608,14.87,54.96,278.2,277.41,278.21,194.77,6.99,35,0.01,0.01,0.89
2609,14.87,54.96,277.5,277.53,277.45,194.94,7,35,0.01,0,0.89
2610,14.88,54.96,276.89,277.51,277.64,195.42,7,35,0.01,0.01,0.89
2611,14.87,54.96,277.87,278.25,278.31,195.29,7,35,0.01,0,0.88
2612,14.87,54.96,277.88,278.45,277.83,194.79,7,35,0.01,0.01,0.88
2613,14.87,54.96,277.61,277.99,278.11,194.97,7,35,0.01,0.01,0.88
2614,14.88,54.96,277.38,278.52,277.02,195.19,6.99,35.01,0.01,0.01,0.89
2615,14.87,54.96,278.47,277.48,277.44,194.61,7,35,0.01,0.01,0.88
2616,14.87,54.96,278.26,277.87,277.97,195.19,7,35,0.01,0.01,0.89
2617,14.87,54.96,277.57,277.64,278.59,195.04,7,35,0.01,0,0.88
2618,14.87,54.96,277.39,278.18,277.41,194.63,7,35,0,0.01,0.88
2619,14.87,54.96,278.17,277.44,277.35,195.05,7.01,35,0,0,0.89
2620,14.87,54.96,278.19,278.58,278.06,194.38,7,35,0.01,0,0.88
2621,14.87,54.96,278.48,277.64,278.16,194.75,7,35,0.01,0.01,0.88
2622,14.87,54.96,277.55,277.7,277.62,195.6,7,35,0.01,0.01,0.89
2623,14.87,54.96,277.78,277.66,277.59,195.65,7,35,0.01,0,0.88
2624,14.87,54.96,278.71,278.59,277.9,194.86,7,35.01,0.01,0,0.88
2625,14.87,54.97,278.11,278.16,278.38,195.04,7,35,0,0.01,0.89
2626,14.87,54.95,277.98,277.99,278.32,194.6,7,35,0.01,0.01,0.89
2627,14.87,54.96,276.97,278.38,277.79,194.67,7,35,0.01,0.01,0.89
2628,14.87,54.96,277.63,277.95,278.03,195.29,7,35,0.01,0.01,0.88
2629,14.88,54.96,277.78,277.93,278.39,195.4,7,35,0.01,0,0.88
2630,14.87,54.96,278.66,278.2,277.63,194.9,7,35,0,0.01,0.88
2631,14.87,54.96,277.72,278.04,277.73,195.12,7,35,0.01,0.01,0.89
2632,14.87,54.96,276.85,277.62,278.25,195.26,7,35,0.01,0,0.88
2633,14.88,54.96,277.98,278.06,278.52,195.01,7,35,0.01,0,0.89
2634,14.87,54.96,277.48,277.06,278.45,194.64,7.01,35.01,0.01,0.01,0.89
2635,14.87,54.96,279.45,278.09,277.66,195.29,7,35,0.01,0,0.89
2636,14.87,54.96,278.67,277.48,277.75,195.32,7,35,0.01,0,0.88
2637,14.87,54.96,277.98,278.12,278.16,194.63,7,35,0,0,0.89
2638,14.87,54.96,278.23,278.17,277.53,195.32,6.99,35,0.01,0.01,0.88
2639,14.87,54.96,277.88,278.63,277.14,194.48,7,35,0.01,0,0.89
2640,14.87,54.96,277.83,277.64,278.1,194.58,7,35,0.01,0,0.88
2641,14.87,54.96,278.03,276.89,278.25,194.9,7,35.01,0.01,0.01,0.88
2642,14.87,54.96,278.15,278.23,278.8,194.72,7,35,0.01,0.01,0.88
2643,14.87,54.96,278.18,276.69,278.58,194.39,6.99,35,0.01,0,0.89
2644,14.87,54.96,277.95,277.97,277.64,194.48,7,35,0.01,0.01,0.88
2645,14.87,54.96,277.89,277.72,277.7,194.97,7,34.99,0.01,0,0.89
2646,14.87,54.96,277.57,277.17,278.06,194.72,7.01,35,0.01,0.01,0.88
2647,14.87,54.96,278.53,278.37,278.56,194.59,7,35,0.01,0.01,0.88
2648,14.87,54.96,277.61,277.88,277.68,195.03,7,35,0.01,0.01,0.89
2649,14.87,54.96,277.8,277.41,278.27,195.06,7,35.01,0.01,0,0.89
2650,14.87,54.96,279.36,278.26,278.26,194.57,7,35,0.01,0.01,0.88
2651,14.87,54.96,278.58,278.38,278.65,195.2,7,35,0,0.01,0.89
2652,14.87,54.96,277.81,278.24,278.12,195,7,35,0,0,0.89
2653,14.88,54.96,278.38,277.04,277.18,194.88,6.99,35,0.01,0.01,0.89
2654,14.87,54.96,277.71,277.59,277.3,194.82,7,35,0,0.01,0.88
2655,14.87,54.96,278.32,278.28,278.46,195.1,7,35,0.01,0.01,0.88
2656,14.88,54.96,277.46,277.98,278.36,195.22,7,35,0,0.01,0.88
2657,14.87,54.97,278.02,278.1,277.52,195.15,7,35,0.01,0.01,0.88
2658,14.87,54.96,278.17,278.41,278.15,194.88,7,35,0.01,0.01,0.88
2659,14.87,54.96,279.39,277.42,278.46,194.28,7,35,0.01,0,0.89
2660,14.87,54.96,278.09,278.62,278.03,194.83,7,35,0.01,0,0.88
2661,14.86,54.96,278.38,278.55,278.08,194.6,7,35,0.01,0,0.89
2662,14.87,54.96,278.32,278.24,277.74,195.18,7,35,0.01,0.01,0.89
2663,14.87,54.96,277.09,278.92,278.27,195.19,7,35.01,0,0.01,0.89
2664,14.87,54.96,277.22,277.68,277.13,194.89,7,35,0.01,0.01,0.88
2665,14.87,54.96,278.19,277.59,277.74,194.21,7,35,0.01,0.01,0.88
2666,14.88,54.96,278.81,277.6,277,194.31,7,35,0.01,0.01,0.89
2667,14.87,54.96,278.27,278.29,278.69,195.21,7,35,0.01,0.01,0.88
2668,14.87,54.96,277.66,277.84,278.27,194.81,7,35,0.01,0.01,0.88
2669,14.88,54.97,277.8,278.35,278.29,195.07,7,35,0.01,0.01,0.88
2670,14.87,54.96,277.59,277.61,277.49,194.89,7,35,0.01,0,0.88
2671,14.88,54.96,278.19,277.32,277.39,195.12,7,35,0.01,0.01,0.88
2672,14.87,54.96,278.24,279.22,278.65,194.37,7,35,0.01,0.01,0.88
2673,14.87,54.96,278.27,278.12,278.09,195.75,7,35,0.01,0.01,0.88
2674,14.87,54.96,277.91,278.35,278.4,195.05,7,35,0.01,0,0.88
2675,14.87,54.96,277.67,277.98,277.2,195.16,7,35,0.01,0,0.89
2676,14.87,54.96,277.75,277.88,278.11,195.07,7,35,0.01,0.01,0.89
2677,14.87,54.96,278.19,277.45,277.86,194.97,7,35,0.01,0.01,0.88
2678,14.87,54.96,278.28,278.03,277.87,194.95,7.01,35,0,0.01,0.88
2679,14.87,54.96,278.44,277.02,277.73,194.88,7,35,0.01,0.01,0.89
2680,14.87,54.96,278.12,277.64,278.58,195.01,7,35,0.01,0.01,0.88
2681,14.87,54.95,278.18,277.52,278.33,194.81,7,35,0.01,0.01,0.88
2682,14.87,54.96,277.58,278.52,278.5,195.79,7.01,35,0,0.01,0.89
2683,14.87,54.96,278.53,278.63,278.06,194.98,7,35,0,0,0.88
2684,14.87,54.96,277.97,278.49,277.65,195.53,7,35,0.01,0.01,0.88
2685,14.87,54.96,277.97,277.81,277.19,194.99,7,35,0.01,0.01,0.88
2686,14.87,54.95,277.88,278.14,277.74,195.07,7,35,0.01,0.01,0.88
2687,14.87,54.97,277.46,277.93,278.12,195.28,7,35,0.01,0.01,0.89
2688,14.87,54.96,277.23,278.13,278.75,195.25,7.01,35,0.01,0.01,0.89
2689,14.87,54.96,278.03,278.05,277.73,194.95,7,35,0,0.01,0.88
2690,14.87,54.96,278.3,278.05,277.47,195.11,7,35,0,0,0.88
2691,14.87,54.96,277.01,277.72,278.32,195.39,7,35,0.01,0,0.89
2692,14.87,54.96,279.24,278.25,277.84,195.38,7,35,0,0.01,0.88
2693,14.87,54.96,277.31,277.31,278.48,195.51,7,35,0.01,0.01,0.89
2694,14.87,54.96,278.67,277.96,278.33,195.21,7,35,0.01,0.01,0.89
2695,14.87,54.96,277.71,278.85,277.63,195.37,7,35,0.01,0.01,0.89
2696,14.87,54.96,277.82,279.06,278.39,194.89,7,35,0.01,0.01,0.88
2697,14.87,54.97,278.08,277.92,278.06,194.73,7,35,0.01,0,0.88
2698,14.87,54.96,277.81,277.97,278.56,194.78,6.99,34.99,0.01,0.01,0.89
2699,14.87,54.96,278.02,277.9,278.19,195.27,7,35,0.01,0.01,0.88
2700,14.87,54.96,277.26,277.9,277.93,195,7,35,0.01,0.01,0.89
2701,14.86,54.96,276.94,278,278.13,194.79,7,35,0,0,0.89
2702,14.87,54.96,277.29,277.81,277.66,194.54,7,35,0.01,0.01,0.89
2703,14.87,54.96,277.34,279.02,277.44,194.79,7,35,0.01,0.01,0.88
2704,14.87,54.96,277.76,277.78,277.78,195.01,7,35,0.01,0.01,0.89
2705,14.87,54.96,277.91,278.13,278.02,195.32,7,35,0.01,0.01,0.88
2706,14.87,54.96,278.07,278.18,278.69,195.67,7,35,0.01,0.01,0.89
2707,14.87,54.95,278.45,277.52,278.11,195.05,7,35,0.01,0.01,0.89
2708,14.88,54.96,277.58,278.3,278.12,195.03,7,35,0.01,0.01,0.88
2709,14.87,54.95,277.76,278.08,277.67,194.4,7,35,0,0.01,0.89
2710,14.87,54.96,278.09,278.55,278.7,195.37,7,35,0.01,0,0.88
2711,14.87,54.95,278.25,279.27,278.03,195.14,7.01,35,0.01,0.01,0.88
2712,14.87,54.95,278.73,277.6,277.49,194.68,7,35,0.01,0.01,0.89
2713,14.88,54.96,278.54,278.12,278.01,195.21,7,35,0.01,0.01,0.88
2714,14.87,54.95,277.01,277.7,278.21,194.99,7,35,0.01,0.01,0.88
2715,14.87,54.95,277.78,278.55,278.38,194.97,7,35,0.01,0.01,0.88
2716,14.87,54.95,277.12,277.68,278.47,194.99,7,35,0.01,0,0.89
2717,14.88,54.95,278.65,278.43,277.84,195.06,7,35,0,0,0.89
2718,14.87,54.95,278.56,278.28,278.06,195.48,7,35,0.01,0.01,0.88
2719,14.88,54.94,278.32,277.84,278.06,195.23,7,35,0,0.01,0.88
2720,14.87,54.95,277.95,278.1,277.27,194.84,7,35.01,0.01,0.01,0.88
2721,14.87,54.94,278.21,277.67,278.17,195.34,7,35,0,0.02,0.88
2722,14.88,54.95,277.76,278,278.97,194.42,7,35,0.02,0,0.89
2723,14.87,54.94,276.89,278.6,278.82,195.58,7,35,0.01,0.01,0.88
2724,14.88,54.94,278.93,278.45,277.25,195.02,7,35,0.01,0,0.88
2725,14.88,54.95,279.08,278.24,279,194.82,7,35,0,0.01,0.88
2726,14.87,54.94,278.25,279.12,277.22,194.47,7,35,0.01,0,0.88
2727,14.87,54.94,278.32,278.21,277.79,195.01,7,35,0.02,0.01,0.88
2728,14.87,54.94,277.68,277.84,277.32,194.91,7,35,0.01,0.01,0.89
2729,14.87,54.94,277.77,278.65,277.65,195.13,7,35,0,0.01,0.89
2730,14.87,54.94,277.74,277.38,278.18,195.03,7,35,0,0,0.88
2731,14.87,54.94,278,277.7,278.21,195.12,7,35,0.01,0.01,0.88
2732,14.87,54.94,278.8,277.41,277.84,194.55,7,35,0.01,0.01,0.88
2733,14.87,54.94,277.72,277.89,278.43,194.95,6.99,35,0.01,0.01,0.89
2734,14.88,54.94,278.02,277.17,277.68,195.08,7,35,0.01,0,0.89
2735,14.87,54.94,278.02,278.04,278.69,194.8,7.01,35,0.01,0.01,0.89
2736,14.87,54.94,277.44,277.97,277.98,194.45,7,35,0,0,0.89
2737,14.87,54.94,277.7,278.18,277.62,194.78,7,35,0.01,0,0.88
2738,14.88,54.94,277.87,277.87,278.47,194.92,7,35,0,0.01,0.88
2739,14.87,54.95,277.78,277.54,278.79,194.96,7,35,0,0.01,0.88
2740,14.87,54.94,278.63,277.96,278.47,195.15,7,35,0.01,0,0.88
2741,14.87,54.94,277.55,278.45,278.63,195.63,7,35,0.01,0.01,0.89
2742,14.87,54.94,277.68,277.55,278.14,194.73,7,35,0.01,0.01,0.88
2743,14.87,54.94,278.66,277.9,277.67,195.13,7,35.01,0.01,0.01,0.88
2744,14.86,54.94,278.51,278.29,277.38,194.8,7,35,0.01,0.02,0.89
2745,14.87,54.94,278.48,277.7,277.68,194.96,7,35,0.01,0,0.89
2746,14.87,54.94,278.76,277.56,278.48,194.54,7,35,0.01,0.01,0.88
2747,14.87,54.94,278.14,277.67,278.2,195.15,7.01,35,0,0,0.88
2748,14.87,54.94,277.97,278.48,277.94,195.05,7,35,0,0.01,0.88
2749,14.87,54.94,278.24,277.72,278.28,194.54,7,35.01,0.01,0.01,0.88
2750,14.87,54.93,278.56,277.85,277.37,195.14,7,35,0,0.01,0.88
2751,14.87,54.94,277.62,277.27,277.79,194.54,7,35,0,0.01,0.89
2752,14.87,54.94,277.42,278.26,277.05,195.11,7,35,0,0.01,0.89
2753,14.87,54.94,278.36,277.58,277.94,194.5,7,35,0.01,0.01,0.88
2754,14.87,54.94,278.9,278.28,277.67,194.83,7,35,0.01,0.01,0.88
2755,14.87,54.94,277.9,277.15,277.47,194.7,7,35.01,0.01,0.01,0.89
2756,14.87,54.94,278.04,278.5,278.23,195.39,7,35,0.01,0.01,0.89
2757,14.87,54.94,278.45,278.03,277.58,195,7,35,0.01,0,0.88
2758,14.88,54.94,277.43,277.81,277.97,195.03,7,35,0.01,0,0.88
2759,14.87,54.94,277.62,278.06,277.7,195.49,7,35,0.01,0.01,0.88
2760,14.87,54.94,278.13,278.81,277.97,195.16,7,35,0.01,0.01,0.88
2761,14.87,54.94,278.15,277.68,278.59,195.04,7,35,0.01,0.01,0.89
2762,14.87,54.94,277.93,277.94,277.8,194.82,7,35,0.01,0,0.88
2763,14.88,54.93,278.14,277.64,278.22,195.39,7.01,35,0.01,0,0.88
2764,14.87,54.94,279.55,277.68,277.83,195.13,6.99,35,0.01,0,0.88
2765,14.87,54.94,277.94,277.74,278.09,194.94,7,35,0.01,0,0.88
2766,14.87,54.94,278.68,278.27,278.58,195.16,7,34.99,0.01,0.01,0.89
2767,14.87,54.94,278.38,277.91,278.19,195.1,7,35,0.01,0,0.89
2768,14.88,54.94,279.05,277.85,278.33,195.15,7,35,0.01,0,0.88
2769,14.87,54.94,278.64,278.23,277.28,194.86,7,35,0.01,0.01,0.88
2770,14.87,54.95,278.03,278.16,278.16,195.17,7,35,0.01,0.01,0.88
2771,14.87,54.94,278.77,277.55,278.36,195.32,7,35,0.01,0.01,0.88
2772,14.87,54.94,277.27,277.81,278.46,195.64,6.99,35,0,0.01,0.88
2773,14.87,54.94,277.97,278.39,277.45,194.76,7,35,0.01,0,0.88
2774,14.87,54.94,278.3,278.65,277.58,194.85,7,35,0.01,0.01,0.88
2775,14.87,54.94,278.85,277.75,278.36,195.17,6.99,35,0.01,0,0.88
2776,14.87,54.94,277.28,277.54,277.97,195.1,7,35,0.01,0.01,0.88
2777,14.86,54.94,277.79,277.57,278.53,194.98,7,35,0.01,0.01,0.88
2778,14.87,54.94,278.09,277.71,278.06,194.81,7,35,0,0.01,0.88
2779,14.87,54.94,277.76,278.03,279.14,195.19,7,35,0.01,0.01,0.89
2780,14.88,54.94,278.28,278.36,278.2,195.06,7,35,0,0,0.88
2781,14.87,54.94,278,277.18,277.74,195.52,7,35,0.01,0.01,0.89
2782,14.87,54.94,278.05,278.56,278.23,194.98,7,35,0.01,0.01,0.89
2783,14.87,54.94,278.67,278.21,278.09,195.09,7,35,0.01,0.01,0.88
2784,14.87,54.94,277.16,279.09,277.21,194.94,7,35,0.01,0,0.88
2785,14.87,54.94,278.09,277.66,277.65,194.88,7,35,0.01,0.01,0.89
2786,14.87,54.94,278.75,278.75,277.79,195.22,7,35,0.01,0.01,0.89
2787,14.87,54.94,278.03,277.84,277.4,194.58,7,35,0.01,0,0.88
2788,14.87,54.94,277.84,278.56,278.06,194.96,7,35,0.01,0.01,0.88
2789,14.87,54.94,278.19,278.05,277.53,194.98,7,35,0,0.01,0.88
2790,14.87,54.94,278.05,277.75,278.2,195.05,7,35,0.01,0,0.89
2791,14.87,54.94,277.82,277.52,278.22,194.86,7,35,0.01,0,0.88
2792,14.87,54.94,277.99,278,278.44,195.01,7,35,0.02,0.01,0.89
2793,14.87,54.94,278.55,277.86,277.56,194.74,7,35,0.01,0,0.89
2794,14.87,54.94,278,277.83,276.74,195.53,7,35,0,0.01,0.89
2795,14.88,54.94,277.81,278.18,277.87,194.87,7,35,0.01,0,0.88
2796,14.87,54.94,277.43,278.21,277.4,195.02,7,35,0.01,0.01,0.89
2797,14.87,54.94,277.54,277.97,277.43,194.69,7,35,0.01,0.01,0.88
2798,14.87,54.94,277.63,278.58,278.46,195.42,6.99,35,0.02,0.01,0.89
2799,14.87,54.94,277.94,278.24,278.3,194.99,7,35,0.01,0.01,0.88
2800,14.88,54.94,277.76,278.12,277.7,195,7,35,0.01,0.01,0.89
2801,14.87,54.94,277.71,277.78,277.82,195.35,6.99,35,0,0.01,0.89
2802,14.87,54.94,277.63,278.08,277.7,195.18,7,35,0.01,0,0.88
2803,14.87,54.94,278.98,277.86,277.7,194.76,7,35,0,0.01,0.89
2804,14.88,54.93,278.13,278.03,276.97,195.21,7,35,0.01,0.01,0.88
2805,14.87,54.94,277.99,277.98,278.57,195.52,7,34.99,0.01,0.01,0.88
2806,14.88,54.94,278.26,277.85,277.33,194.38,7,34.99,0.01,0.01,0.88
2807,14.87,54.94,277.74,278.02,277.5,195.14,7,35,0.01,0.01,0.89
2808,14.87,54.94,276.98,277.45,277.68,195.06,7,35,0.01,0,0.89
2809,14.87,54.94,278.88,277.21,277.6,194.68,7,34.99,0.01,0,0.89
2810,14.87,54.94,277.32,278.26,277.39,195.13,7,35,0.01,0.01,0.89
2811,14.87,54.94,277.33,277.92,278.13,195.45,7,35,0,0.01,0.88
2812,14.87,54.94,277.9,278.48,278,194.96,7,35,0.01,0.01,0.89
2813,14.88,54.94,277.72,277.67,277.54,194.73,7,35,0.01,0,0.89
2814,14.87,54.94,277.58,278.3,278.15,194.76,7,35,0,0.01,0.88
2815,14.87,54.94,279.12,278.54,278.12,195.51,6.99,35,0.01,0,0.88
2816,14.87,54.94,278,277.89,278.56,195.51,7,35,0,0,0.88
2817,14.87,54.95,278.26,278.02,277.85,194.84,7,35,0.01,0.01,0.89
2818,14.87,54.94,278.44,278.49,278.48,195.04,7,35,0.01,0.01,0.88
2819,14.87,54.94,278.14,277.73,278.14,195.18,7,35,0.01,0.01,0.88
2820,14.87,54.94,277.7,277.55,278.38,194.94,7,35,0.01,0.01,0.88
2821,14.87,54.94,278.54,278.11,277.85,195.26,7,35,0.01,0,0.89
2822,14.87,54.94,278.91,277.83,279.21,194.38,7,35,0.01,0,0.88
2823,14.87,54.94,277.95,278.09,277.8,194.41,7,35,0.01,0.01,0.89
2824,14.87,54.94,278.38,278.4,276.63,194.83,7,35,0,0.01,0.89
2825,14.87,54.93,277.73,277.89,278.65,194.61,7,35,0.01,0.01,0.88
2826,14.87,54.94,278.4,277.9,277.76,194.66,7,35,0.01,0.01,0.88
2827,14.87,54.94,278.1,278.18,277.41,195.44,7,34.99,0.01,0.01,0.88
2828,14.87,54.94,277.78,278.34,277.75,194.71,7,35,0.01,0.01,0.88
2829,14.87,54.94,277.33,278.42,277.93,195.59,7,35.01,0.01,0.01,0.88
2830,14.88,54.94,278.96,277.57,278.34,194.77,7,34.99,0.01,0.01,0.88
2831,14.87,54.93,278.16,277.7,278.28,194.99,7,35,0,0,0.89
2832,14.87,54.94,277.63,277.25,278.58,194.57,7,35,0.01,0.01,0.89
2833,14.88,54.94,277.05,279.01,277.06,194.8,7,34.99,0.01,0.01,0.89
2834,14.87,54.94,278.92,278.42,278.56,194.68,7,35,0,0,0.88
2835,14.86,54.94,277.98,278.36,277.51,195.35,7,35,0,0.01,0.89
2836,14.87,54.95,277.98,277.87,278.07,194.74,7,35,0,0,0.89
2837,14.87,54.94,278.38,278.64,278.01,194.78,7,35,0.01,0.01,0.88
2838,14.87,54.94,277.44,278.06,278.06,194.97,7,35,0.01,0.01,0.88
2839,14.87,54.94,277.52,278.51,279.05,194.92,7,35,0.01,0,0.88
2840,14.88,54.94,277.24,278.75,278.18,194.88,7,35,0.01,0.01,0.88
2841,14.87,54.94,277.43,277.87,277.94,194.55,7,35,0,0.01,0.89
2842,14.86,54.95,277.83,277.32,278.96,194.9,7,35,0.01,0.01,0.88
2843,14.87,54.94,278.34,278.64,278,194.25,7,35,0.01,0,0.88
2844,14.87,54.94,278.74,278.62,277.41,195.21,7,35,0,0.01,0.88
2845,14.87,54.94,277.48,277.87,277.6,195.33,6.99,35,0.01,0.01,0.89
2846,14.87,54.94,277.86,278.27,278.49,194.66,7.01,35,0,0.01,0.89
2847,14.87,54.94,277.3,277.7,278.33,195.23,7,35,0.01,0,0.88
2848,14.87,54.94,277.79,277.6,277.82,195.31,7,35,0,0,0.89
2849,14.87,54.93,278,277.76,277.54,194.65,7,35,0.01,0.01,0.88
2850,14.87,54.94,277.02,277.6,278.07,195.36,7,35,0.01,0.01,0.88
2851,14.87,54.94,277.39,278.18,277.51,194.79,7,35.01,0.01,0.01,0.89
2852,14.87,54.94,278.27,278.15,277.89,195.01,7,35,0,0.02,0.89
2853,14.86,54.94,278.79,277.58,277.39,194.95,7,35,0.01,0.01,0.88
2854,14.88,54.94,277.66,277.13,277.93,195.19,7,35,0.01,0.01,0.88
2855,14.87,54.94,278.05,277.95,278.57,195.13,7,35,0.01,0.01,0.89
2856,14.87,54.94,277.41,278.63,278.11,194.49,7,35,0.01,0,0.88
2857,14.87,54.95,277.7,278.66,278.08,194.93,7.01,35,0.01,0,0.89
2858,14.87,54.94,277.45,277.93,277.68,195.62,7,35,0.01,0.01,0.88
2859,14.87,54.94,277.87,278.31,278.44,194.72,7,35,0,0.01,0.88
2860,14.87,54.94,277.37,277.87,277.51,194.87,7,35,0.01,0.01,0.88
2861,14.87,54.94,278.59,278.03,277.72,194.2,7,35,0,0.01,0.88
2862,14.87,54.94,277.18,278.09,278.35,195.17,7,35,0.01,0.01,0.89
2863,14.87,54.94,278.13,278.25,277.2,195.05,7,35,0.01,0.01,0.88
2864,14.87,54.94,278.2,278.54,277.7,194.94,7,35,0.01,0.01,0.89
2865,14.87,54.93,278.05,278.91,278.03,195.39,6.99,35,0.01,0.01,0.88
2866,14.87,54.94,277.77,278.6,277.34,195.19,7,35,0.01,0,0.88
2867,14.87,54.94,278.26,278.26,278.36,194.95,7.01,35,0.01,0.01,0.88
2868,14.87,54.94,277.72,278.8,277.17,195.31,7,35,0,0.01,0.89
2869,14.87,54.94,277.99,278.36,278.07,194.53,7,35,0,0.01,0.88
2870,14.87,54.94,278.33,278.73,277.78,194.9,7.01,35,0.01,0.01,0.88
2871,14.87,54.94,278.38,278.23,277.63,195.04,7,35,0,0,0.88
2872,14.87,54.94,277.24,277.41,277.62,195.09,7,35,0,0,0.88
2873,14.88,54.94,277.76,278.07,277.61,195.2,7,35,0,0,0.88
2874,14.87,54.94,277.82,278.15,278.7,194.6,7,35,0.01,0.01,0.88
2875,14.87,54.94,278.09,278.28,278.29,194.98,7,35,0,0.01,0.88
2876,14.88,54.95,278.41,277.98,277.27,194.82,7.01,35.01,0.02,0.01,0.88
2877,14.88,54.94,277.57,277.09,277.8,194.69,7,35,0.01,0.01,0.89
2878,14.87,54.94,279.22,278.26,278.42,194.55,7,35,0.01,0.01,0.88
